city,city_ascii,lat,lon,country,iso2,iso3,admin_name,capital,population,id,csafp,csa_name,csa_name_short,cbsafp,cbsa_name,cbsa_name_short,geometry,type,location_id,name,name_short
Vila Velha,Vila Velha,-20.3676,-40.318,Brazil,BR,BRA,Espírito Santo,NA,1209091,1076404077,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076404077,Vila Velha,Vila Velha
Santa Cruz do Sul,Santa Cruz do Sul,-29.71,-52.44,Brazil,BR,BRA,Rio Grande do Sul,NA,113625,1076862896,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076862896,Santa Cruz do Sul,Santa Cruz do Sul
Laguna,Laguna,-28.48,-48.78,Brazil,BR,BRA,Santa Catarina,NA,39711,1076025747,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076025747,Laguna,Laguna
Muriaé,Muriae,-21.13,-42.39,Brazil,BR,BRA,Minas Gerais,NA,91173,1076003733,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076003733,Muriaé,Muriaé
Londrina,Londrina,-23.3,-51.18,Brazil,BR,BRA,Paraná,NA,520238,1076723241,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076723241,Londrina,Londrina
São Lourenço do Sul,Sao Lourenco do Sul,-31.37,-51.98,Brazil,BR,BRA,Rio Grande do Sul,NA,25340,1076758883,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076758883,São Lourenço do Sul,São Lourenço do Sul
Porto União,Porto Uniao,-26.2396,-51.08,Brazil,BR,BRA,Santa Catarina,NA,71578,1076057988,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076057988,Porto União,Porto União
Itanhaem,Itanhaem,-24.18,-46.8,Brazil,BR,BRA,São Paulo,NA,90385,1076274068,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076274068,Itanhaem,Itanhaem
Foz do Iguaçu,Foz do Iguacu,-25.5235,-54.53,Brazil,BR,BRA,Paraná,NA,440455,1076025805,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076025805,Foz do Iguaçu,Foz do Iguaçu
Novo Hamburgo,Novo Hamburgo,-29.7096,-51.14,Brazil,BR,BRA,Rio Grande do Sul,NA,876990,1076221386,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076221386,Novo Hamburgo,Novo Hamburgo
Viana,Viana,-3.2096,-45,Brazil,BR,BRA,Maranhão,NA,26689,1076423280,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076423280,Viana,Viana
Fernandópolis,Fernandopolis,-20.2696,-50.26,Brazil,BR,BRA,São Paulo,NA,61931,1076205721,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076205721,Fernandópolis,Fernandópolis
Guarapuava,Guarapuava,-25.38,-51.48,Brazil,BR,BRA,Paraná,NA,150850,1076415327,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076415327,Guarapuava,Guarapuava
Guajara-Miram,Guajara-Miram,-10.8,-65.3499,Brazil,BR,BRA,Rondônia,NA,69586,1076692558,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076692558,Guajara-Miram,Guajara-Miram
Arcoverde,Arcoverde,-8.42,-37.07,Brazil,BR,BRA,Pernambuco,NA,57163,1076499713,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076499713,Arcoverde,Arcoverde
Mossoró,Mossoro,-5.19,-37.34,Brazil,BR,BRA,Rio Grande do Norte,NA,202583,1076461194,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076461194,Mossoró,Mossoró
Maringá,Maringa,-23.4095,-51.93,Brazil,BR,BRA,Paraná,NA,328335,1076013378,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076013378,Maringá,Maringá
Maracaju,Maracaju,-21.61,-55.18,Brazil,BR,BRA,Mato Grosso do Sul,NA,22690,1076548335,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076548335,Maracaju,Maracaju
Estância,Estancia,-11.2696,-37.45,Brazil,BR,BRA,Sergipe,NA,55654,1076069381,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076069381,Estância,Estância
Crateús,Crateus,-5.1656,-40.666,Brazil,BR,BRA,Ceará,NA,52933,1076897989,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076897989,Crateús,Crateús
Ponta Porã,Ponta Pora,-22.53,-55.73,Brazil,BR,BRA,Mato Grosso do Sul,NA,94331,1076647935,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076647935,Ponta Porã,Ponta Porã
Penápolis,Penapolis,-21.41,-50.08,Brazil,BR,BRA,São Paulo,NA,54477,1076587749,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076587749,Penápolis,Penápolis
Cruzeiro do Sul,Cruzeiro do Sul,-7.63,-72.67,Brazil,BR,BRA,Acre,NA,56862,1076881427,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076881427,Cruzeiro do Sul,Cruzeiro do Sul
Jacareacanga,Jacareacanga,-6.2666,-57.65,Brazil,BR,BRA,Pará,NA,31661,1076980493,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076980493,Jacareacanga,Jacareacanga
Erechim,Erechim,-27.63,-52.27,Brazil,BR,BRA,Rio Grande do Sul,NA,96087,1076359548,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076359548,Erechim,Erechim
Chapadinha,Chapadinha,-3.7395,-43.36,Brazil,BR,BRA,Maranhão,NA,40804,1076901443,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076901443,Chapadinha,Chapadinha
Itapipoca,Itapipoca,-3.4995,-39.58,Brazil,BR,BRA,Ceará,NA,55784,1076980375,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076980375,Itapipoca,Itapipoca
Bacabal,Bacabal,-4.23,-44.8,Brazil,BR,BRA,Maranhão,NA,72372,1076125117,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076125117,Bacabal,Bacabal
Cascavel,Cascavel,-24.9596,-53.46,Brazil,BR,BRA,Paraná,NA,257172,1076509946,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076509946,Cascavel,Cascavel
Curitiba,Curitiba,-25.42,-49.32,Brazil,BR,BRA,Paraná,admin,3084000,1076701712,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076701712,Curitiba,Curitiba
Aracati,Aracati,-4.56,-37.77,Brazil,BR,BRA,Ceará,NA,44293,1076708817,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076708817,Aracati,Aracati
Jaboatao,Jaboatao,-8.11,-35.02,Brazil,BR,BRA,Pernambuco,NA,702621,1076000699,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076000699,Jaboatao,Jaboatao
Ijuí,Ijui,-28.3895,-53.9199,Brazil,BR,BRA,Rio Grande do Sul,NA,71202,1076683915,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076683915,Ijuí,Ijuí
Apucarana,Apucarana,-23.55,-51.47,Brazil,BR,BRA,Paraná,NA,107085,1076256387,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076256387,Apucarana,Apucarana
Formosa,Formosa,-15.5395,-47.34,Brazil,BR,BRA,Goiás,NA,81232,1076601172,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076601172,Formosa,Formosa
Icó,Ico,-6.4,-38.85,Brazil,BR,BRA,Ceará,NA,28323,1076569458,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076569458,Icó,Icó
Araranguá,Ararangua,-28.94,-49.5,Brazil,BR,BRA,Santa Catarina,NA,43444,1076532332,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076532332,Araranguá,Araranguá
Xapeco,Xapeco,-27.1,-52.64,Brazil,BR,BRA,Santa Catarina,NA,160157,1076258255,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076258255,Xapeco,Xapeco
Nova Iguaçu,Nova Iguacu,-22.74,-43.47,Brazil,BR,BRA,Rio de Janeiro,NA,844583,1076339714,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076339714,Nova Iguaçu,Nova Iguaçu
Andradina,Andradina,-20.9096,-51.3799,Brazil,BR,BRA,São Paulo,NA,52406,1076417183,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076417183,Andradina,Andradina
Capanema,Capanema,-1.19,-47.18,Brazil,BR,BRA,Pará,NA,47766,1076799309,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076799309,Capanema,Capanema
Baturité,Baturite,-4.3296,-38.88,Brazil,BR,BRA,Ceará,NA,22417,1076144455,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076144455,Baturité,Baturité
Aripuana,Aripuana,-9.17,-60.64,Brazil,BR,BRA,Mato Grosso,NA,26983,1076078271,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076078271,Aripuana,Aripuana
Bom Jesus da Lapa,Bom Jesus da Lapa,-13.2495,-43.44,Brazil,BR,BRA,Bahia,NA,40691,1076439517,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076439517,Bom Jesus da Lapa,Bom Jesus da Lapa
Carazinho,Carazinho,-28.29,-52.8,Brazil,BR,BRA,Rio Grande do Sul,NA,59417,1076906274,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076906274,Carazinho,Carazinho
Cametá,Cameta,-2.2396,-49.51,Brazil,BR,BRA,Pará,NA,45200,1076010069,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076010069,Cametá,Cametá
Campo Murao,Campo Murao,-24.0496,-52.42,Brazil,BR,BRA,Paraná,NA,75401,1076799533,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076799533,Campo Murao,Campo Murao
Aquidauana,Aquidauana,-20.4696,-55.79,Brazil,BR,BRA,Mato Grosso do Sul,NA,40803,1076120417,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076120417,Aquidauana,Aquidauana
Brasília,Brasilia,-15.7833,-47.9161,Brazil,BR,BRA,Distrito Federal,primary,3716996,1076144436,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076144436,Brasília,Brasília
Bragança Paulista,Braganca Paulista,-22.95,-46.55,Brazil,BR,BRA,São Paulo,NA,127676,1076245528,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076245528,Bragança Paulista,Bragança Paulista
Assis,Assis,-22.6596,-50.42,Brazil,BR,BRA,São Paulo,NA,87471,1076782502,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076782502,Assis,Assis
Paragominas,Paragominas,-2.9596,-47.49,Brazil,BR,BRA,Pará,NA,69613,1076092855,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076092855,Paragominas,Paragominas
Cáceres,Caceres,-16.05,-57.51,Brazil,BR,BRA,Mato Grosso,NA,85274,1076422654,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076422654,Cáceres,Cáceres
Bento Gonçalves,Bento Goncalves,-29.1695,-51.52,Brazil,BR,BRA,Rio Grande do Sul,NA,94271,1076492877,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076492877,Bento Gonçalves,Bento Gonçalves
Santo André,Santo Andre,-23.6528,-46.5278,Brazil,BR,BRA,São Paulo,NA,662373,1076625886,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076625886,Santo André,Santo André
Bagé,Bage,-31.32,-54.1,Brazil,BR,BRA,Rio Grande do Sul,NA,106098,1076515015,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076515015,Bagé,Bagé
Três Lagoas,Tres Lagoas,-20.79,-51.72,Brazil,BR,BRA,Mato Grosso do Sul,NA,78712,1076281782,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076281782,Três Lagoas,Três Lagoas
Caracaraí,Caracarai,1.8162,-61.1277,Brazil,BR,BRA,Roraima,NA,11368,1076314585,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076314585,Caracaraí,Caracaraí
Concórdia,Concordia,-27.23,-52.03,Brazil,BR,BRA,Santa Catarina,NA,55367,1076922195,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076922195,Concórdia,Concórdia
Camaquã,Camaqua,-30.8396,-51.81,Brazil,BR,BRA,Rio Grande do Sul,NA,53169,1076449009,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076449009,Camaquã,Camaquã
Guaira,Guaira,-24.09,-54.27,Brazil,BR,BRA,Paraná,NA,36426,1076687981,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076687981,Guaira,Guaira
Jaraguá do Sul,Jaragua do Sul,-26.48,-49.1,Brazil,BR,BRA,Santa Catarina,NA,130130,1076588128,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076588128,Jaraguá do Sul,Jaraguá do Sul
Araçatuba,Aracatuba,-21.21,-50.45,Brazil,BR,BRA,São Paulo,NA,170024,1076630308,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076630308,Araçatuba,Araçatuba
Olinda,Olinda,-8,-34.85,Brazil,BR,BRA,Pernambuco,NA,921840,1076784718,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076784718,Olinda,Olinda
Recife,Recife,-8.0756,-34.9156,Brazil,BR,BRA,Pernambuco,admin,3651000,1076137337,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076137337,Recife,Recife
Natal,Natal,-6.9838,-60.2699,Brazil,BR,BRA,Amazonas,NA,980588,1076336975,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076336975,Natal,Natal
Presidente Prudente,Presidente Prudente,-22.12,-51.39,Brazil,BR,BRA,São Paulo,NA,209502,1076239965,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076239965,Presidente Prudente,Presidente Prudente
Parnaíba,Parnaiba,-2.91,-41.77,Brazil,BR,BRA,Piauí,NA,138008,1076568871,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076568871,Parnaíba,Parnaíba
Crato,Crato,-7.4639,-63.04,Brazil,BR,BRA,Amazonas,NA,273883,1076425706,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076425706,Crato,Crato
Santana do Livramento,Santana do Livramento,-30.88,-55.53,Brazil,BR,BRA,Rio Grande do Sul,NA,89694,1076271841,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076271841,Santana do Livramento,Santana do Livramento
Corumbá,Corumba,-19.016,-57.65,Brazil,BR,BRA,Mato Grosso do Sul,NA,96520,1076131775,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076131775,Corumbá,Corumbá
Abunã,Abuna,-9.6954,-65.3597,Brazil,BR,BRA,Rondônia,NA,1929,1076632448,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076632448,Abunã,Abunã
Campo Grande,Campo Grande,-20.45,-54.6166,Brazil,BR,BRA,Mato Grosso do Sul,admin,778000,1076660445,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076660445,Campo Grande,Campo Grande
Itaituba,Itaituba,-4.2586,-55.925,Brazil,BR,BRA,Pará,NA,92308,1076849673,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076849673,Itaituba,Itaituba
Joaçaba,Joacaba,-27.17,-51.5,Brazil,BR,BRA,Santa Catarina,NA,38876,1076899882,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076899882,Joaçaba,Joaçaba
Rio Branco,Rio Branco,-9.9666,-67.8,Brazil,BR,BRA,Acre,admin,257642,1076391263,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076391263,Rio Branco,Rio Branco
Acaraú,Acarau,-2.8896,-40.12,Brazil,BR,BRA,Ceará,NA,28389,1076016462,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076016462,Acaraú,Acaraú
Pelotas,Pelotas,-31.75,-52.33,Brazil,BR,BRA,Rio Grande do Sul,NA,320674,1076815692,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076815692,Pelotas,Pelotas
Manaus,Manaus,-3.1,-60,Brazil,BR,BRA,Amazonas,admin,1753000,1076607274,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076607274,Manaus,Manaus
Cachoeira do Sul,Cachoeira do Sul,-30.03,-52.91,Brazil,BR,BRA,Rio Grande do Sul,NA,74694,1076336795,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076336795,Cachoeira do Sul,Cachoeira do Sul
Jardim,Jardim,-21.4799,-56.15,Brazil,BR,BRA,Mato Grosso do Sul,NA,23780,1076077588,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076077588,Jardim,Jardim
Santa Maria,Santa Maria,-29.6833,-53.8,Brazil,BR,BRA,Rio Grande do Sul,NA,249219,1076178738,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076178738,Santa Maria,Santa Maria
Rosário do Sul,Rosario do Sul,-30.25,-54.92,Brazil,BR,BRA,Rio Grande do Sul,NA,36721,1076900712,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076900712,Rosário do Sul,Rosário do Sul
Joinville,Joinville,-26.32,-48.8399,Brazil,BR,BRA,Santa Catarina,NA,988000,1076050637,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076050637,Joinville,Joinville
Ji-Paraná,Ji-Parana,-10.8333,-61.967,Brazil,BR,BRA,Rondônia,NA,65016,1076313540,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076313540,Ji-Paraná,Ji-Paraná
Arapongas,Arapongas,-23.41,-51.43,Brazil,BR,BRA,Paraná,NA,97512,1076623771,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076623771,Arapongas,Arapongas
Dourados,Dourados,-22.23,-54.81,Brazil,BR,BRA,Mato Grosso do Sul,NA,162202,1076544482,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076544482,Dourados,Dourados
Caçador,Cacador,-26.77,-51.02,Brazil,BR,BRA,Santa Catarina,NA,63726,1076703793,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076703793,Caçador,Caçador
Jaguarão,Jaguarao,-32.56,-53.37,Brazil,BR,BRA,Rio Grande do Sul,NA,29613,1076878261,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076878261,Jaguarão,Jaguarão
Passo Fundo,Passo Fundo,-28.25,-52.42,Brazil,BR,BRA,Rio Grande do Sul,NA,179529,1076763340,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076763340,Passo Fundo,Passo Fundo
Santa Vitória do Palmar,Santa Vitoria do Palmar,-33.52,-53.37,Brazil,BR,BRA,Rio Grande do Sul,NA,27775,1076114405,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076114405,Santa Vitória do Palmar,Santa Vitória do Palmar
Porto Alegre,Porto Alegre,-30.05,-51.2,Brazil,BR,BRA,Rio Grande do Sul,admin,3917000,1076658221,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076658221,Porto Alegre,Porto Alegre
Açu,Acu,-5.5796,-36.9101,Brazil,BR,BRA,Rio Grande do Norte,NA,36125,1076000524,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076000524,Açu,Açu
Rio Grande,Rio Grande,-32.0495,-52.12,Brazil,BR,BRA,Rio Grande do Sul,NA,187838,1076567920,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076567920,Rio Grande,Rio Grande
Sena Madureira,Sena Madureira,-9.07,-68.67,Brazil,BR,BRA,Acre,NA,26192,1076899075,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076899075,Sena Madureira,Sena Madureira
São Luiz Gonzaga,Sao Luiz Gonzaga,-28.41,-54.96,Brazil,BR,BRA,Rio Grande do Sul,NA,31798,1076320357,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076320357,São Luiz Gonzaga,São Luiz Gonzaga
Tupã,Tupa,-21.93,-50.52,Brazil,BR,BRA,São Paulo,NA,62035,1076738637,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076738637,Tupã,Tupã
Ponta Grossa,Ponta Grossa,-25.09,-50.16,Brazil,BR,BRA,Paraná,NA,292177,1076716439,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076716439,Ponta Grossa,Ponta Grossa
Palmas,Palmas,-26.48,-52,Brazil,BR,BRA,Paraná,NA,39150,1076528204,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076528204,Palmas,Palmas
Grajau,Grajau,-5.81,-46.15,Brazil,BR,BRA,Maranhão,NA,30217,1076344134,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076344134,Grajau,Grajau
São Francisco do Sul,Sao Francisco do Sul,-26.2396,-48.6,Brazil,BR,BRA,Santa Catarina,NA,36224,1076452788,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076452788,São Francisco do Sul,São Francisco do Sul
Caxias do Sul,Caxias do Sul,-29.18,-51.17,Brazil,BR,BRA,Rio Grande do Sul,NA,381270,1076809957,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076809957,Caxias do Sul,Caxias do Sul
Sorocaba,Sorocaba,-23.49,-47.47,Brazil,BR,BRA,São Paulo,NA,563281,1076758708,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076758708,Sorocaba,Sorocaba
Rio Negro,Rio Negro,-26.1,-49.79,Brazil,BR,BRA,Paraná,NA,65597,1076653242,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076653242,Rio Negro,Rio Negro
Capitão Poço,Capitao Poco,-1.7496,-47.09,Brazil,BR,BRA,Pará,NA,32704,1076870027,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076870027,Capitão Poço,Capitão Poço
Canoas,Canoas,-29.92,-51.18,Brazil,BR,BRA,Rio Grande do Sul,NA,600000,1076009922,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076009922,Canoas,Canoas
Granja,Granja,-3.1195,-40.84,Brazil,BR,BRA,Ceará,NA,25879,1076052166,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076052166,Granja,Granja
Sobral,Sobral,-3.69,-40.35,Brazil,BR,BRA,Ceará,NA,157996,1076577102,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076577102,Sobral,Sobral
Camocim,Camocim,-2.9,-40.85,Brazil,BR,BRA,Ceará,NA,44481,1076563942,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076563942,Camocim,Camocim
Almenara,Almenara,-16.17,-40.7,Brazil,BR,BRA,Minas Gerais,NA,29333,1076953924,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076953924,Almenara,Almenara
Araçuaí,Aracuai,-16.8596,-42.0699,Brazil,BR,BRA,Minas Gerais,NA,22005,1076501078,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076501078,Araçuaí,Araçuaí
Teófilo Otoni,Teofilo Otoni,-17.87,-41.5,Brazil,BR,BRA,Minas Gerais,NA,101170,1076465745,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076465745,Teófilo Otoni,Teófilo Otoni
Floriano,Floriano,-6.7696,-43.03,Brazil,BR,BRA,Piauí,NA,48587,1076813660,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076813660,Floriano,Floriano
Colinas,Colinas,-6.0395,-44.24,Brazil,BR,BRA,Maranhão,NA,25158,1076657010,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076657010,Colinas,Colinas
Caxias,Caxias,-4.833,-43.35,Brazil,BR,BRA,Maranhão,NA,134640,1076325693,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076325693,Caxias,Caxias
Pedreiras,Pedreiras,-4.5696,-44.67,Brazil,BR,BRA,Maranhão,NA,13638,1076527878,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076527878,Pedreiras,Pedreiras
Barra do Corda,Barra do Corda,-5.5096,-45.26,Brazil,BR,BRA,Maranhão,NA,48901,1076745135,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076745135,Barra do Corda,Barra do Corda
Jacarezinho,Jacarezinho,-23.1599,-49.98,Brazil,BR,BRA,Paraná,NA,35090,1076955757,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076955757,Jacarezinho,Jacarezinho
Presidente Dutra,Presidente Dutra,-5.25,-44.52,Brazil,BR,BRA,Alagoas,NA,30330,1076660845,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076660845,Presidente Dutra,Presidente Dutra
Coroatá,Coroata,-4.1296,-44.15,Brazil,BR,BRA,Maranhão,NA,34129,1076890180,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076890180,Coroatá,Coroatá
Codó,Codo,-4.4796,-43.88,Brazil,BR,BRA,Maranhão,NA,83288,1076537068,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076537068,Codó,Codó
Paulo Afonso,Paulo Afonso,-9.3307,-38.2657,Brazil,BR,BRA,Bahia,NA,85350,1076084498,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076084498,Paulo Afonso,Paulo Afonso
Palmeira dos Índios,Palmeira dos Indios,-9.4166,-36.6166,Brazil,BR,BRA,Alagoas,NA,41095,1076723276,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076723276,Palmeira dos Índios,Palmeira dos Índios
Cuiabá,Cuiaba,-15.5696,-56.085,Brazil,BR,BRA,Mato Grosso,admin,806000,1076112309,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076112309,Cuiabá,Cuiabá
Tubarão,Tubarao,-28.48,-49.02,Brazil,BR,BRA,Santa Catarina,NA,92275,1076663243,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076663243,Tubarão,Tubarão
Vacaria,Vacaria,-28.4996,-50.94,Brazil,BR,BRA,Rio Grande do Sul,NA,56765,1076001152,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076001152,Vacaria,Vacaria
Criciúma,Criciuma,-28.68,-49.39,Brazil,BR,BRA,Santa Catarina,NA,204217,1076000206,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076000206,Criciúma,Criciúma
Campo Belo,Campo Belo,-20.8896,-45.28,Brazil,BR,BRA,Minas Gerais,NA,47491,1076477943,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076477943,Campo Belo,Campo Belo
Salinópolis,Salinopolis,-0.6095,-47.34,Brazil,BR,BRA,Pará,NA,40998,1076811443,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076811443,Salinópolis,Salinópolis
Guaxupé,Guaxupe,-21.29,-46.71,Brazil,BR,BRA,Minas Gerais,NA,47889,1076985230,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076985230,Guaxupé,Guaxupé
Sete Lagoas,Sete Lagoas,-19.4496,-44.25,Brazil,BR,BRA,Minas Gerais,NA,201334,1076863850,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076863850,Sete Lagoas,Sete Lagoas
Itaúna,Itauna,-20.06,-44.57,Brazil,BR,BRA,Minas Gerais,NA,77400,1076321811,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076321811,Itaúna,Itaúna
Novo Airão,Novo Airao,-2.6208,-60.9438,Brazil,BR,BRA,Amazonas,NA,9049,1076092136,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1076092136,Novo Airão,Novo Airão
